Domain,Area,Element,Item,Year,Unit,Value
"Crops and livestock products","Peru","Export Quantity","Maize","2020","tonnes","10548"
"Crops and livestock products","Peru","Export Quantity","Oil, linseed","2020","tonnes","1"
"Crops and livestock products","Peru","Export Quantity","Oil, maize","2020","tonnes","0"
"Crops and livestock products","Peru","Export Quantity","Oil, olive, virgin","2020","tonnes","2903"
"Crops and livestock products","Peru","Export Quantity","Oil, palm","2020","tonnes","93133"
"Crops and livestock products","Peru","Export Quantity","Oil, palm kernel","2020","tonnes","5937"
"Crops and livestock products","Peru","Export Quantity","Quinoa","2020","tonnes","50998"
"Crops and livestock products","Peru","Export Quantity","Raisins","2020","tonnes","915"
"Crops and livestock products","Peru","Export Quantity","Rice, milled","2020","tonnes","44814"
"Crops and livestock products","Peru","Export Quantity","Sunflower seed","2020","tonnes","0"
"Crops and livestock products","Peru","Export Quantity","Vegetables in vinegar","2020","tonnes","28655"
"Crops and livestock products","Peru","Export Quantity","Vegetables, frozen","2020","tonnes","20493"
"Crops and livestock products","Peru","Export Quantity","Wheat","2020","tonnes","474"
"Crops and livestock products","Philippines","Export Quantity","Barley","2020","tonnes","58"
"Crops and livestock products","Philippines","Export Quantity","Cotton lint","2020","tonnes","104"
"Crops and livestock products","Philippines","Export Quantity","Maize","2020","tonnes","1733"
"Crops and livestock products","Philippines","Export Quantity","Oil, palm","2020","tonnes","30431"
"Crops and livestock products","Philippines","Export Quantity","Oil, palm kernel","2020","tonnes","1752"
"Crops and livestock products","Philippines","Export Quantity","Raisins","2020","tonnes","5"
"Crops and livestock products","Philippines","Export Quantity","Rice, milled","2020","tonnes","57"
"Crops and livestock products","Philippines","Export Quantity","Vegetables in vinegar","2020","tonnes","47"
"Crops and livestock products","Philippines","Export Quantity","Vegetables, frozen","2020","tonnes","1541"
"Crops and livestock products","Philippines","Export Quantity","Wheat","2020","tonnes","1"
"Crops and livestock products","Poland","Export Quantity","Barley","2020","tonnes","301479"
"Crops and livestock products","Poland","Export Quantity","Cotton lint","2020","tonnes","211"
"Crops and livestock products","Poland","Export Quantity","Flax fibre and tow","2020","tonnes","306"
"Crops and livestock products","Poland","Export Quantity","Linseed","2020","tonnes","67588"
"Crops and livestock products","Poland","Export Quantity","Maize","2020","tonnes","1490378"
"Crops and livestock products","Poland","Export Quantity","Oil, linseed","2020","tonnes","1175"
"Crops and livestock products","Poland","Export Quantity","Oil, maize","2020","tonnes","2805"
"Crops and livestock products","Poland","Export Quantity","Oil, olive, virgin","2020","tonnes","1550"
"Crops and livestock products","Poland","Export Quantity","Oil, palm","2020","tonnes","4064"
"Crops and livestock products","Poland","Export Quantity","Oil, palm kernel","2020","tonnes","38"
"Crops and livestock products","Poland","Export Quantity","Quinoa","2020","tonnes","221"
"Crops and livestock products","Poland","Export Quantity","Raisins","2020","tonnes","862"
"Crops and livestock products","Poland","Export Quantity","Rice, milled","2020","tonnes","38853"
"Crops and livestock products","Poland","Export Quantity","Sunflower seed","2020","tonnes","16452"
"Crops and livestock products","Poland","Export Quantity","Vegetables in vinegar","2020","tonnes","57286"
"Crops and livestock products","Poland","Export Quantity","Vegetables, frozen","2020","tonnes","405989"
"Crops and livestock products","Poland","Export Quantity","Wheat","2020","tonnes","4689130"
"Crops and livestock products","Portugal","Export Quantity","Barley","2020","tonnes","8251"
"Crops and livestock products","Portugal","Export Quantity","Cotton lint","2020","tonnes","987"
"Crops and livestock products","Portugal","Export Quantity","Flax fibre and tow","2020","tonnes","1"
"Crops and livestock products","Portugal","Export Quantity","Flour, cassava","2020","tonnes","212"
"Crops and livestock products","Portugal","Export Quantity","Linseed","2020","tonnes","26"
"Crops and livestock products","Portugal","Export Quantity","Maize","2020","tonnes","137709"
"Crops and livestock products","Portugal","Export Quantity","Oil, linseed","2020","tonnes","19"
"Crops and livestock products","Portugal","Export Quantity","Oil, maize","2020","tonnes","30"
"Crops and livestock products","Portugal","Export Quantity","Oil, olive, virgin","2020","tonnes","201246"
"Crops and livestock products","Portugal","Export Quantity","Oil, palm","2020","tonnes","427"
"Crops and livestock products","Portugal","Export Quantity","Oil, palm kernel","2020","tonnes","11"
"Crops and livestock products","Portugal","Export Quantity","Quinoa","2020","tonnes","7"
"Crops and livestock products","Portugal","Export Quantity","Raisins","2020","tonnes","50"
"Crops and livestock products","Portugal","Export Quantity","Rice, milled","2020","tonnes","62308"
"Crops and livestock products","Portugal","Export Quantity","Sunflower seed","2020","tonnes","4862"
"Crops and livestock products","Portugal","Export Quantity","Vegetables in vinegar","2020","tonnes","498"
"Crops and livestock products","Portugal","Export Quantity","Vegetables, frozen","2020","tonnes","92147"
"Crops and livestock products","Portugal","Export Quantity","Wheat","2020","tonnes","11071"
"Crops and livestock products","Qatar","Export Quantity","Oil, olive, virgin","2020","tonnes","4"
"Crops and livestock products","Republic of Korea","Export Quantity","Barley","2020","tonnes","98"
"Crops and livestock products","Republic of Korea","Export Quantity","Cotton lint","2020","tonnes","1925"
"Crops and livestock products","Republic of Korea","Export Quantity","Flax fibre and tow","2020","tonnes","0"
"Crops and livestock products","Republic of Korea","Export Quantity","Maize","2020","tonnes","6"
"Crops and livestock products","Republic of Korea","Export Quantity","Oil, linseed","2020","tonnes","8"
"Crops and livestock products","Republic of Korea","Export Quantity","Oil, maize","2020","tonnes","15944"
"Crops and livestock products","Republic of Korea","Export Quantity","Oil, olive, virgin","2020","tonnes","103"
"Crops and livestock products","Republic of Korea","Export Quantity","Oil, palm","2020","tonnes","7"
"Crops and livestock products","Republic of Korea","Export Quantity","Oil, palm kernel","2020","tonnes","9"
"Crops and livestock products","Republic of Korea","Export Quantity","Raisins","2020","tonnes","20"
"Crops and livestock products","Republic of Korea","Export Quantity","Rice, milled","2020","tonnes","54902"
"Crops and livestock products","Republic of Korea","Export Quantity","Sunflower seed","2020","tonnes","6"
"Crops and livestock products","Republic of Korea","Export Quantity","Vegetables in vinegar","2020","tonnes","1830"
"Crops and livestock products","Republic of Korea","Export Quantity","Vegetables, frozen","2020","tonnes","370"
"Crops and livestock products","Republic of Korea","Export Quantity","Wheat","2020","tonnes","11"
"Crops and livestock products","Republic of Moldova","Export Quantity","Barley","2020","tonnes","20393"
"Crops and livestock products","Republic of Moldova","Export Quantity","Linseed","2020","tonnes","665"
"Crops and livestock products","Republic of Moldova","Export Quantity","Maize","2020","tonnes","449883"
"Crops and livestock products","Republic of Moldova","Export Quantity","Oil, linseed","2020","tonnes","0"
"Crops and livestock products","Republic of Moldova","Export Quantity","Oil, maize","2020","tonnes","24"
"Crops and livestock products","Republic of Moldova","Export Quantity","Oil, olive, virgin","2020","tonnes","0"
"Crops and livestock products","Republic of Moldova","Export Quantity","Raisins","2020","tonnes","29"
"Crops and livestock products","Republic of Moldova","Export Quantity","Rice, milled","2020","tonnes","22"
"Crops and livestock products","Republic of Moldova","Export Quantity","Sunflower seed","2020","tonnes","381367"
"Crops and livestock products","Republic of Moldova","Export Quantity","Vegetables in vinegar","2020","tonnes","1770"
"Crops and livestock products","Republic of Moldova","Export Quantity","Vegetables, frozen","2020","tonnes","117"
"Crops and livestock products","Republic of Moldova","Export Quantity","Wheat","2020","tonnes","135870"
"Crops and livestock products","Romania","Export Quantity","Barley","2020","tonnes","1309028"
"Crops and livestock products","Romania","Export Quantity","Cotton lint","2020","tonnes","102"
"Crops and livestock products","Romania","Export Quantity","Flax fibre and tow","2020","tonnes","0"
"Crops and livestock products","Romania","Export Quantity","Linseed","2020","tonnes","971"
"Crops and livestock products","Romania","Export Quantity","Maize","2020","tonnes","5651064"
"Crops and livestock products","Romania","Export Quantity","Oil, linseed","2020","tonnes","153"
"Crops and livestock products","Romania","Export Quantity","Oil, maize","2020","tonnes","293"
"Crops and livestock products","Romania","Export Quantity","Oil, olive, virgin","2020","tonnes","21"
"Crops and livestock products","Romania","Export Quantity","Oil, palm","2020","tonnes","37"
"Crops and livestock products","Romania","Export Quantity","Oil, palm kernel","2020","tonnes","1"
"Crops and livestock products","Romania","Export Quantity","Quinoa","2020","tonnes","2"
"Crops and livestock products","Romania","Export Quantity","Raisins","2020","tonnes","30"
"Crops and livestock products","Romania","Export Quantity","Rice, milled","2020","tonnes","10653"
"Crops and livestock products","Romania","Export Quantity","Rice, milled/husked","2020","tonnes","99"
"Crops and livestock products","Romania","Export Quantity","Sunflower seed","2020","tonnes","1482504"
"Crops and livestock products","Romania","Export Quantity","Vegetables in vinegar","2020","tonnes","3746"
"Crops and livestock products","Romania","Export Quantity","Vegetables, frozen","2020","tonnes","3526"
"Crops and livestock products","Romania","Export Quantity","Wheat","2020","tonnes","4304783"
"Crops and livestock products","Russian Federation","Export Quantity","Barley","2020","tonnes","4963402"
"Crops and livestock products","Russian Federation","Export Quantity","Cotton lint","2020","tonnes","1080"
"Crops and livestock products","Russian Federation","Export Quantity","Flax fibre and tow","2020","tonnes","2210"
"Crops and livestock products","Russian Federation","Export Quantity","Flour, cassava","2020","tonnes",""
"Crops and livestock products","Russian Federation","Export Quantity","Linseed","2020","tonnes","473423"
"Crops and livestock products","Russian Federation","Export Quantity","Maize","2020","tonnes","2289269"
"Crops and livestock products","Russian Federation","Export Quantity","Oil, linseed","2020","tonnes","33839"
"Crops and livestock products","Russian Federation","Export Quantity","Oil, maize","2020","tonnes","3741"
"Crops and livestock products","Russian Federation","Export Quantity","Oil, olive, virgin","2020","tonnes","298"
"Crops and livestock products","Russian Federation","Export Quantity","Oil, palm","2020","tonnes","11434"
"Crops and livestock products","Russian Federation","Export Quantity","Oil, palm kernel","2020","tonnes","712"
"Crops and livestock products","Russian Federation","Export Quantity","Quinoa","2020","tonnes","53"
"Crops and livestock products","Russian Federation","Export Quantity","Raisins","2020","tonnes","980"
"Crops and livestock products","Russian Federation","Export Quantity","Rice, milled","2020","tonnes","66884"
"Crops and livestock products","Russian Federation","Export Quantity","Rice, milled/husked","2020","tonnes",""
"Crops and livestock products","Russian Federation","Export Quantity","Sunflower seed","2020","tonnes","1369907"
"Crops and livestock products","Russian Federation","Export Quantity","Vegetables in vinegar","2020","tonnes","6998"
"Crops and livestock products","Russian Federation","Export Quantity","Vegetables, frozen","2020","tonnes","5097"
"Crops and livestock products","Russian Federation","Export Quantity","Wheat","2020","tonnes","37267014"
"Crops and livestock products","Rwanda","Export Quantity","Cotton lint","2020","tonnes","0"
